# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
-1.422388747770984e+04	4.366401851485438e+04	5.089409578341727e-03	8.161411452080500e-03	5.747948242187500e+04
1.363240271678638e+04	3.516494096856633e+04	2.599949279052107e-02	-2.779121817529691e-02	5.603867773437500e+04
-7.272655944119514e+03	1.265475375433266e+04	2.954423610541955e-02	-1.496528884516577e-02	5.570265625000000e+04
1.872316798629515e+04	1.276141734408104e+04	1.019951614601033e-02	-6.463934873681746e-04	5.752149804687500e+04
5.654450912787805e+03	4.511633087860459e+03	2.145188489372355e-02	-3.143267785612153e-02	6.108147265625000e+04
-4.725629304582249e+04	-1.484434751723574e+04	2.948640566454922e-02	2.053150343512240e-02	5.652259960937500e+04
-3.148242484290151e+03	1.911647429474432e+04	2.051458796610717e-02	3.360063199637557e-03	5.174563281250000e+04
-2.253548939293048e+04	2.242886702697368e+04	1.333922002184877e-02	-8.776120350248209e-03	5.664366992187500e+04
7.709434405539630e+03	4.211314837074536e+04	3.095066214416093e-02	-2.264481090604612e-02	5.709087109375000e+04
-2.844428562007114e+04	2.718349704278355e+04	3.335344830738099e-02	-1.065276913835627e-02	5.064241992187500e+04
1.108494449747063e+04	9.776016454623348e+03	1.189149066648258e-02	1.206992725024553e-02	5.842103710937500e+04
-1.574542203536342e+04	3.557208714414335e+04	1.501818604910189e-03	3.835294280462375e-03	5.378865039062500e+04
-1.192052286362380e+04	3.919509198358884e+03	2.711519676177160e-02	-1.037114466637813e-02	5.708580859375000e+04
2.660188700122249e+03	1.845624289575189e+04	2.747994149667644e-02	5.397233568515078e-03	5.944367773437500e+04
-1.916390831899789e+03	3.473814118377845e+04	4.155145471264648e-02	-1.865235376962934e-02	5.064361328125000e+04
1.572328115648524e+04	2.469169787506112e+04	9.452605228136604e-03	-3.457128819110027e-03	5.540655078125000e+04
-9.562918945796921e+03	3.564677732483039e+04	1.578290181166314e-02	-3.428089803349517e-03	5.383188867187500e+04
-2.559187286157973e+04	3.930054515543560e+04	1.244190377267054e-02	-3.175733518083401e-03	5.756801953125000e+04
1.572907519581474e+03	6.125870627292099e+04	1.588835756368452e-02	-9.910588916723239e-03	5.477293164062500e+04
-2.094219096356128e+04	3.674521770851903e+04	8.821408080501098e-03	-1.554326396025067e-02	5.716045898437500e+04
-5.119458946608329e+04	6.370537036060906e+04	2.362309129187911e-02	-3.927486055338573e-03	5.298889257812500e+04
1.211446817272698e+04	2.033407559985270e+04	1.401588240587975e-02	-1.267670935109854e-02	5.442602929687500e+04
-9.534015897205385e+03	2.994545063893938e+04	-1.519499500178768e-03	-1.328292405352131e-02	5.368832226562500e+04
-1.864121986501235e+04	1.147567553000540e+04	6.639207052672927e-03	1.158592852922717e-02	5.057723437500000e+04
-1.555670876506885e+04	1.626127008855304e+04	1.007537283144632e-02	2.211877766170655e-02	5.756349609375000e+04
1.474179836197781e+04	1.604208898818966e+04	7.323222339941530e-03	-7.429658359994641e-03	6.004460351562500e+04
