# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
1.016301750675689073e+04 3.462467617558082111e+03 1.931299872928508160e-02 -6.904578053311408105e-05 6.180590234375000000e+04
7.953813685369126688e+03 2.053233967615768415e+04 1.686752453409034319e-02 -6.637883551509428425e-04 5.231493945312500000e+04
2.331827602126683269e+04 6.645671095286757009e+03 1.731167354478582374e-02 -9.591656873379346654e-05 5.925327929687500000e+04
8.320121817483753830e+02 2.316081350871164977e+04 1.674227226629314627e-02 -7.906459711545217942e-04 5.590951367187500000e+04
-1.379638862653754586e+04 3.038296916906632396e+04 1.583639687726267481e-02 -1.063660480710607514e-03 5.908068750000000000e+04
1.469223078152953713e+04 4.585790121344798536e+04 1.387190372411611916e-02 -1.236646096112809434e-03 5.630030468750000000e+04
-9.758105847764971259e+03 2.682086664434915656e+04 1.631542997625636676e-02 -9.533008836479583232e-04 5.910617773437500000e+04
-3.477218668154852639e+04 6.020512879494576191e+04 1.293693836934364620e-02 -1.763348769369742696e-03 5.665462500000000000e+04
1.933307119501175839e+04 3.168432128751757318e+03 1.805727507192269460e-02 3.723417243920785989e-06 5.636721484375000000e+04
1.155534653272425771e+02 1.754027062421227674e+04 1.763742435697066360e-02 -6.337406675742278178e-04 5.596822265625000000e+04
-1.089039313183014929e+04 1.411856303089410858e+03 1.953631433378398910e-02 -1.302901893909827696e-04 5.315739843750000000e+04
-7.373760266039809721e+03 5.431405725631928362e+03 1.976407780408726347e-02 -2.705842803706267632e-04 6.021862500000000000e+04
2.126004897871290086e+04 -1.648650402957602410e+03 1.801976090743916473e-02 1.936978118069257991e-04 6.181858789062500000e+04
-1.246344322179320443e+04 6.165264609170487347e+03 1.907395676033242504e-02 -3.234947647541528163e-04 5.926585546875000000e+04
3.735535972982718522e+04 -2.359291846989587793e+04 1.555960269412675831e-02 9.551841575178590888e-04 5.684659375000000000e+04
1.564513427508785389e+04 -2.135615021544354477e+03 1.880298730315438371e-02 1.842896466584889603e-04 6.035486328125000000e+04
2.030945007704380032e+03 5.454711130949777726e+04 1.338620114177759522e-02 -1.493537426468276351e-03 5.235989062500000000e+04
1.057657026105445220e+04 2.490344837579224986e+04 1.616180959038238107e-02 -7.663860537596010230e-04 5.363961132812500000e+04
3.053538758986653193e+04 1.198554629655414465e+04 1.618063505241981379e-02 -2.263048913531053464e-04 5.860355078125000000e+04
-1.343798729428024308e+04 -5.165279249774217533e+03 1.864824463304730340e-02 1.105954202097088199e-04 6.630985351562500000e+04
-6.580290290900116088e+04 -1.227418668679267103e+04 1.366847181377073110e-02 3.215499456076106947e-05 6.135121679687500000e+04
-1.985522202018075404e+04 1.121222036013191064e+04 1.781770078865775597e-02 -5.323089882098560677e-04 5.600632031250000000e+04
-3.779014057912479620e+04 1.885841931056088652e+04 1.581921758583358997e-02 -8.194891996761224928e-04 6.187294921875000000e+04
-6.653264643241453996e+03 3.140841078080540319e+04 1.574309233807414526e-02 -1.051481227870918909e-03 6.145636328125000000e+04
-4.274924980457653874e+04 2.488588141025062214e+04 1.515953089601228265e-02 -9.994247473756666215e-04 5.677359570312500000e+04
-7.607867141956572596e+03 -1.213319059943887623e+03 1.997421859557085844e-02 -2.992805269592427033e-06 6.307672070312500000e+04
-2.960308907703632212e+04 3.026314554407295509e+04 1.542062169311220025e-02 -1.116828719032644020e-03 5.882391406250000000e+04
-3.011736482198908925e+04 -1.777087527478692209e+03 1.686020772204848556e-02 -1.145905861943603447e-04 6.232897460937500000e+04
-1.444307328156455515e+04 9.243876006763784972e+03 1.853834487723773558e-02 -4.441801495463876086e-04 6.511929882812500000e+04
-1.665459377934654549e+04 2.631514299208430748e+04 1.626661882249554741e-02 -9.725470839848054765e-04 5.511753710937500000e+04
-1.287779602785573388e+03 1.242937017181459123e+04 1.859995184924700604e-02 -4.823232108195134814e-04 6.228356445312500000e+04
-2.377799121498038949e+04 2.894066881878245113e+04 1.576152035240275043e-02 -1.066598999978292210e-03 5.888540234375000000e+04
-3.840988831711436069e+04 3.615680453192968707e+04 1.460481611948782031e-02 -1.280196324680721700e-03 6.202294140625000000e+04
-9.919639660545497463e+03 5.164369785197007150e+04 1.372274275621399205e-02 -1.505951631617972498e-03 5.896965820312500000e+04
-3.436924263458908536e+04 3.259900238301415084e+04 1.503432971405118182e-02 -1.186233089324043467e-03 6.233077343750000000e+04
-5.939410055654917960e+04 6.597089751883102872e+04 1.218789229409504050e-02 -1.914668484146097140e-03 5.957159765625000000e+04
-5.271558109836179028e+03 8.953550514438602477e+03 1.927777018760231525e-02 -3.891035242559034643e-04 5.932004101562500000e+04
-2.449345110449691856e+04 2.331998628675180589e+04 1.630372157344105871e-02 -9.187739220333841121e-04 5.905377343750000000e+04
-3.549756842687405879e+04 7.188266447641017294e+03 1.642554735057143861e-02 -4.442480668543241661e-04 5.625976367187500000e+04
-3.198270160262758873e+04 1.120578258697252932e+04 1.666026032990232039e-02 -5.676153529047539689e-04 6.331917382812500000e+04
-3.344454325249177145e+03 4.134967621679917102e+03 2.036224086476570369e-02 -1.962088556013306593e-04 6.498065039062500000e+04
-3.707245136879336496e+04 1.193925390199404683e+04 1.617947479207491532e-02 -6.041732521537267761e-04 6.235843750000000000e+04
1.275754213595289730e+04 -1.780197607249121211e+04 1.750113161457824210e-02 7.164532347441164312e-04 5.954331250000000000e+04
-8.958948943445891928e+03 3.648264571756992154e+03 1.976395474658720897e-02 -2.091897896707449781e-04 6.340288476562500000e+04
-2.258499219981696297e+04 6.032608256798452203e+04 1.303017851692892838e-02 -1.723310393743535422e-03 5.511876757812500000e+04
-1.403417749876897142e+04 3.068295719653259948e+04 1.579844767138006631e-02 -1.072179259642135627e-03 5.653171289062500000e+04
5.932630116641071254e+03 1.777963602324145177e+04 1.737771588665427275e-02 -5.978640341527011008e-04 6.158671484375000000e+04
-5.236176899500937725e+04 -7.095724953688532878e+03 1.471252928371612374e-02 -5.302390524761975443e-05 6.453364648437500000e+04
-6.414672393998495863e+03 1.637660593511013030e+04 1.788730618582226942e-02 -6.405358424551800718e-04 5.863520507812500000e+04
-2.434703345901228386e+04 2.402947736658958092e+04 1.623918147802403539e-02 -9.380051945273609098e-04 6.478853125000000000e+04
6.789112802610289691e+03 3.657052632644175901e+04 1.494506321848004804e-02 -1.087124527087038588e-03 6.443868164062500000e+04
-2.930506469485853449e+04 3.005649807199576389e+04 1.545090091446460999e-02 -1.110838006057245043e-03 5.951554687500000000e+04
5.830429060734966697e+03 3.952652631443059363e+03 1.987174232588687084e-02 -1.208551433109142500e-04 6.643856445312500000e+04
-1.615891693452695836e+04 3.543211647497392551e+04 1.524682291498087941e-02 -1.195260934169494003e-03 6.150240820312500000e+04
-1.667756573216590550e+04 3.393128074987504988e+03 1.864709539107432465e-02 -2.375103693471488340e-04 6.541108984375000000e+04
-1.002980813194479992e+03 1.440946445271005359e+04 1.821659444774111417e-02 -5.445820934256900879e-04 6.817202734375000000e+04
-3.212062293618139392e+03 3.148012883429543581e+04 1.570860565094474998e-02 -1.032678058835130759e-03 5.770294335937500000e+04
1.215181409771676044e+04 1.759276752050922732e+04 1.704588877796129470e-02 -5.431248328258992536e-04 6.534883398437500000e+04
-1.033448758512240602e+04 3.410778696949624282e+04 1.543111658524603733e-02 -1.136240934580145211e-03 6.166712500000000000e+04
-2.496422942760990190e+04 4.132821898159803823e+04 1.454370269138454200e-02 -1.361945810405898027e-03 6.515442578125000000e+04
3.525860115484778362e+03 5.680658237341661879e+04 1.319049379154790987e-02 -1.526662819815420222e-03 6.208106835937500000e+04
-2.092445076402476116e+04 3.776782253703996685e+04 1.494396763004671690e-02 -1.268397425914149536e-03 6.519731250000000000e+04
-4.594250403267917864e+04 7.114824272565242427e+04 1.211950398832689277e-02 -1.977892557055623609e-03 6.248471875000000000e+04
8.167716863346050559e+03 1.411644728853794368e+04 1.783431713697134630e-02 -4.656977592246682113e-04 6.216920507812500000e+04
-1.105069622503520259e+04 2.848722961409219715e+04 1.609379812350550040e-02 -1.002763445305293990e-03 6.173730273437500000e+04
-2.205624464045915011e+04 1.235811132537208869e+04 1.751653156052334834e-02 -5.778751872915133996e-04 5.864557617187500000e+04
-1.854099822526214848e+04 1.637644178299949272e+04 1.738724587242269567e-02 -6.958108824749483076e-04 6.641488671875000000e+04
1.009409267226865995e+04 9.298547502958241239e+03 1.845686422827016310e-02 -2.872577500527736518e-04 6.817793750000000000e+04
-2.363033721252611940e+04 1.711049037803984902e+04 1.696608578372427178e-02 -7.345119278608928026e-04 6.536581640625000000e+04
2.619168411115319032e+04 -1.264353036188569422e+04 1.711971119503571254e-02 5.993803305303486940e-04 6.268376367187500000e+04
4.479869150306616575e+03 8.812101448055633227e+03 1.906206100255896166e-02 -3.147681560528424070e-04 6.656113671875000000e+04
-9.137250702334653397e+03 6.549359201888177631e+04 1.265829850705188150e-02 -1.750587115142884440e-03 5.775024804687500000e+04
-5.910495616863316855e+02 3.584955744374509231e+04 1.516994108370769458e-02 -1.119956814508037482e-03 5.916508203125000000e+04
1.937214062396340887e+04 2.293687459958254112e+04 1.593819278285681096e-02 -6.427213896633927675e-04 6.463203320312500000e+04
4.594374937956170470e+04 2.346238275891556987e+04 1.429619543338742083e-02 -4.600818003910050352e-04 5.425960742187500000e+04
2.801298163278179709e+04 3.112354337625877452e+04 1.468246589391880748e-02 -7.949642387228737176e-04 5.995731445312500000e+04
5.914774360641313979e+04 4.366068218848989636e+04 1.253999656984316341e-02 -8.666251889722584052e-04 5.965153515625000000e+04
2.305298046424652421e+04 3.714396097543267388e+04 1.436671546748407267e-02 -9.806332417481387204e-04 5.509102734375000000e+04
5.819419378835145471e+04 1.105686695164510274e+04 1.417216407474081175e-02 -3.535131207428706730e-05 6.156787695312500000e+04
3.620068070461082971e+04 4.252612860576708044e+04 1.345355982893169447e-02 -1.005871587055384318e-03 5.689612890625000000e+04
3.568464894100227684e+04 1.049160132350514868e+04 1.584766337843871581e-02 -1.448189291956048809e-04 6.056463867187500000e+04
5.135809374793673487e+04 2.150529226595985165e+04 1.409922643873627764e-02 -3.706469283225993219e-04 6.308514257812500000e+04
4.914703157785099756e+04 3.857148106067244953e+04 1.320736797606590456e-02 -8.203473520000899083e-04 5.339735742187500000e+04
6.451384321953629114e+04 2.469316261935626608e+04 1.324140011936176219e-02 -3.742650158992300480e-04 6.050419140625000000e+04
4.202488083539492800e+04 4.120031211751093360e+04 1.332512050386982366e-02 -9.328219709219158018e-04 5.706960742187500000e+04
2.739531572851940291e+04 4.842332475611392147e+04 1.332031750019329643e-02 -1.198964118933566834e-03 6.034014453125000000e+04
5.588361528480878042e+04 6.389659422579911916e+04 1.161523899762901234e-02 -1.301817688875394263e-03 5.752164257812500000e+04
3.143388195888624978e+04 4.485647497812916117e+04 1.345386044516826314e-02 -1.092919515065263365e-03 6.031970117187500000e+04
6.416409875802040006e+03 7.824567741976508114e+04 1.172430170092612738e-02 -1.870095677042205072e-03 5.784814062500000000e+04
6.052843107633780164e+04 2.121097872268045103e+04 1.360403720931089265e-02 -3.061487333311621356e-04 5.754463867187500000e+04
4.130882107434856880e+04 3.557948196141373046e+04 1.372990277592624903e-02 -8.057243719418163887e-04 5.711223828125000000e+04
3.030368058502061103e+04 1.944937312181208836e+04 1.557613200239790600e-02 -4.575374630313578782e-04 5.421583203125000000e+04
3.382059564835427591e+04 2.347487565646164148e+04 1.501291072903592795e-02 -5.466927122660162307e-04 6.148651757812500000e+04
6.245613805287029390e+04 1.639763769694187431e+04 1.370593010037335878e-02 -1.640033998428741101e-04 6.312323437500000000e+04
2.873040580934973696e+04 2.420604246522322865e+04 1.525644295912904035e-02 -6.054178331541535448e-04 6.050659960937500000e+04
7.855389927238588280e+04 -5.548607866025609837e+03 1.329994815701394939e-02 5.136678832796151258e-04 5.808067578125000000e+04
5.684068957160056016e+04 1.590660899489143594e+04 1.405504790764441382e-02 -1.813927085119510950e-04 6.163396679687500000e+04
4.322132597032673948e+04 7.258904903114555054e+04 1.146702756301036172e-02 -1.543749523349764209e-03 5.345094140625000000e+04
5.176996862992183014e+04 4.294978383193168702e+04 1.284953159445633049e-02 -9.022199134807304052e-04 5.474717187500000000e+04
7.173012254384644621e+04 3.002038295282257604e+04 1.267859038705216983e-02 -4.652125828359920923e-04 5.984130859375000000e+04
-1.792835178235860803e+04 7.657276980472303876e+03 1.830003507706971094e-02 -4.010391231374462102e-04 5.467695312500000000e+04
1.320589341982829865e+04 2.019193356166862577e+04 1.663139408725351417e-02 -6.125525237351300660e-04 5.432366601562500000e+04
-2.288684134344357517e+04 1.368443964916478035e+04 1.733269836747430501e-02 -6.239880004801734263e-04 5.018300390625000000e+04
1.224701370174679687e+04 -1.242402303708606814e+04 1.830768116753233449e-02 5.441426300333132354e-04 5.579872070312500000e+04
-9.739590142700881188e+03 1.905833433694625637e+04 1.740477772946024543e-02 -7.391730832484463094e-04 5.196811132812500000e+04
-1.026063320643744555e+04 -1.297999065353988408e+04 1.785963805023833145e-02 4.117630324338274281e-04 5.510100585937500000e+04
5.413351712161290379e+03 -1.966935279336490566e+03 2.043408688854385022e-02 1.207350462532863727e-04 5.754290039062500000e+04
3.205244334620743302e+03 1.510358997292481945e+04 1.795065715725521066e-02 -5.359895612349642718e-04 4.870607421875000000e+04
1.856849951470598535e+04 1.214447607691732856e+03 1.828169027168670760e-02 7.215272796941571496e-05 5.505866992187500000e+04
-3.916099099350634333e+03 1.773271795573880445e+04 1.766650785642338850e-02 -6.664862302589264972e-04 5.203851367187500000e+04
-1.854332124420733817e+04 2.495624346297129523e+04 1.637232962635729386e-02 -9.438581188080360021e-04 5.484184960937500000e+04
9.945073558959567890e+03 4.042855508183647180e+04 1.448011446200108202e-02 -1.152554570473844891e-03 5.216474023437500000e+04
-1.450571006267136727e+04 2.139425361515744953e+04 1.694658004143908062e-02 -8.290861636736798984e-04 5.507156445312500000e+04
-3.951625018665040989e+04 5.478042471449071309e+04 1.323473944753161304e-02 -1.676360925724372595e-03 5.265768359375000000e+04
1.458299371002699263e+04 -2.261851575791620235e+03 1.896008994156719862e-02 1.837552832899093716e-04 5.242987500000000000e+04
-4.632919568760707989e+03 1.211227404271720661e+04 1.867369251053248996e-02 -4.937556557705218875e-04 5.217048828125000000e+04
-1.563957981084514904e+04 -4.014884280993516768e+03 1.847585327898275398e-02 5.190251554255659436e-05 4.967547851562500000e+04
-1.212257206517742270e+04 3.665583257844019727e+00 1.929901811268502215e-02 -8.123866803364249297e-05 5.597114062500000000e+04
1.650972952546759188e+04 -7.079554672581612067e+03 1.850682608135458332e-02 3.745394786106595814e-04 5.744336914062500000e+04
-1.721211315750120775e+04 7.383340793904330894e+02 1.855249997902406328e-02 -1.387678566029055594e-04 5.511597460937500000e+04
3.260276660058586640e+04 -2.902517597841326642e+04 1.540099751075500213e-02 1.092218374832118087e-03 5.267038281250000000e+04
1.089485634460294750e+04 -7.565482158034527856e+03 1.909786064685758261e-02 3.683484949926248554e-04 5.605612304687500000e+04
-2.714960720537165798e+03 4.911864183342480828e+04 1.389389096292886587e-02 -1.416924167270886556e-03 4.871385546875000000e+04
5.828512855128055890e+03 1.947361490685889294e+04 1.712150735573852653e-02 -6.492007934830287992e-04 4.995121875000000000e+04
2.578509848259740102e+04 6.555078234288072963e+03 1.705274857000958419e-02 -7.673371460686895761e-05 5.444873242187500000e+04
3.113345068659762910e+04 1.253823462533473139e+04 1.608666916747632583e-02 -2.398846802284052828e-04 6.001784960937500000e+04
-4.960646068610004477e+03 6.024104451682565013e+03 1.987512854703798668e-02 -2.796298494338290367e-04 5.544256054687500000e+04
3.018082628835405922e+04 -2.007306307410261070e+04 1.626480092649559839e-02 8.401645037346854895e-04 6.166220507812500000e+04
8.187841276753581042e+03 1.140234007884314087e+04 1.828356199876940771e-02 -3.755210171533580237e-04 5.740860937500000000e+04
7.671169175702370012e+03 -2.063455099694314049e+04 1.719661582099941272e-02 7.736503560805170357e-04 6.088055273437500000e+04
2.334409375944087878e+04 -9.619898601114720805e+03 1.758350071266798903e-02 4.891511661391446030e-04 6.357090625000000000e+04
2.113312526384506418e+04 7.448734087747939157e+03 1.748164472667585942e-02 -1.388797261287365488e-04 5.380804101562500000e+04
3.650029060906740779e+04 -6.434873742594323630e+03 1.633592778120834810e-02 4.222591573038852737e-04 6.083339257812500000e+04
1.401148318550357544e+04 1.007714246245778850e+04 1.794481522190196493e-02 -2.835640592996351733e-04 5.749031445312500000e+04
-6.167332003817872419e+02 1.729919920836908932e+04 1.769554785601860220e-02 -6.315705217309481841e-04 6.059651171875000000e+04
2.787025445442510681e+04 3.277427152795319853e+04 1.454665178654639297e-02 -8.377102206673718273e-04 5.764305468750000000e+04
3.420320380673684213e+03 1.373567253323651857e+04 1.818465628525421304e-02 -4.905865413361010490e-04 6.083717578125000000e+04
-2.159330010599074012e+04 4.712088557655312616e+04 1.407885020050781213e-02 -1.470624225808053699e-03 5.817967382812500000e+04
3.251386924139739131e+04 -9.913830475891469177e+03 1.665547895136947412e-02 5.263642839900233147e-04 5.792481640625000000e+04
1.329518651318421871e+04 4.456500102926926957e+03 1.874914516314272681e-02 -8.487971494770483723e-05 5.763176171875000000e+04
2.289627751911843461e+03 -1.167272094507750444e+04 1.876407071600024942e-02 4.639761593768888066e-04 5.486835546875000000e+04
5.807736851123873748e+03 -7.651211137878636691e+03 1.950754427638430252e-02 3.452701940291095172e-04 6.184039843750000000e+04
3.444207544165547006e+04 -1.472966918950697254e+04 1.628978067141301223e-02 6.867438509116259582e-04 6.346793750000000000e+04
7.173282230845362619e+02 -6.918321953210807806e+03 1.976944772129928668e-02 2.853060289885453785e-04 6.089363671875000000e+04
5.053749117413445492e+04 -3.667418076441804442e+04 1.408884997036207072e-02 1.309741310145028049e-03 5.820242187500000000e+04
2.882610142498174537e+04 -1.521803716725269987e+04 1.672182531145133266e-02 6.891200837856726160e-04 6.193624023437500000e+04
1.520977686460418408e+04 4.146423432669596514e+04 1.424214054838858837e-02 -1.137886997272649072e-03 5.381903515625000000e+04
2.375769238402398332e+04 1.182222835045920147e+04 1.679821528629675195e-02 -2.687900774754671562e-04 5.518407421875000000e+04
4.371349280567630922e+04 -1.098940223061505321e+03 1.563435488754859673e-02 2.721393095905741150e-04 6.015710742187500000e+04
-3.609317895937590220e+04 -6.509820619482499751e+03 1.604523904161242118e-02 1.338154453622266834e-05 5.510498437500000000e+04
-9.556425038520224007e+02 -3.261961019815560212e+04 1.551082719178298319e-02 1.033560541646007551e-03 6.137143359375000000e+04
-2.294509195158585862e+04 -1.136501820412836196e+03 1.771513684434837879e-02 -9.962212225871579490e-05 5.701534960937500000e+04
-2.346428612646140391e+04 -3.317599758437702258e+04 1.470541628686160632e-02 8.815406395209176606e-04 6.052904492187500000e+04
-7.790959448630188490e+03 -2.216097870403622437e+04 1.664614885034281302e-02 7.116860575660071938e-04 6.315922265625000000e+04
-1.000036956368584106e+04 -5.089486105915144435e+03 1.911769434121245864e-02 1.331897189950354671e-04 5.345998632812500000e+04
5.364861539595405702e+03 -1.897964157538483414e+04 1.746506237791236801e-02 7.123816894467928373e-04 6.047798437500000000e+04
-1.712171753745113165e+04 -2.461268740308969882e+03 1.840270880909315732e-02 -1.636607972316287440e-05 5.712343750000000000e+04
-3.174899113603410660e+04 4.760396564760412730e+03 1.681559487879178902e-02 -3.491973421145863729e-04 6.026360156250000000e+04
-3.261686793698372639e+03 2.023637561686903427e+04 1.725579093312532356e-02 -7.357761549035981381e-04 5.736285156250000000e+04
-2.771215320871077347e+04 1.200351930858328387e+03 1.722223646202159994e-02 -2.078175470884776623e-04 6.042861132812500000e+04
-5.272291725511454570e+04 3.458222482786917681e+04 1.411015400277911697e-02 -1.261486919600427956e-03 5.783478125000000000e+04
1.378597903961214570e+03 -2.245476864578702589e+04 1.689118867750503267e-02 7.861487014252518338e-04 5.756836132812500000e+04
-1.783835795663211684e+04 -8.081696031225542356e+03 1.778228534221809251e-02 1.846526697795032015e-04 5.723554882812500000e+04
-2.884464006080392210e+04 -2.420950304636866713e+04 1.524935841616208501e-02 6.046402841576565363e-04 5.444550195312500000e+04
-2.532672771630686111e+04 -2.019248763084996972e+04 1.584778268992177372e-02 5.170471086702884507e-04 6.147396679687500000e+04
3.306201079040991317e+03 -2.727345778199641791e+04 1.624180613500025849e-02 9.276743418592845554e-04 6.309703515625000000e+04
-3.041673606753323475e+04 -1.945750109915545181e+04 1.556764801200390819e-02 4.569372785768955258e-04 6.052183398437500000e+04
1.939959453403266525e+04 -4.921669431645332952e+04 1.391689698443818873e-02 1.503470918921986487e-03 5.791968359375000000e+04
-2.309356987600579941e+03 -2.775869161408563377e+04 1.607881405018615761e-02 9.030122853515795169e-04 6.158462109375000000e+04
-1.592131331267087262e+04 2.892403666427638746e+04 1.597414767823914644e-02 -1.036747350471141664e-03 5.348256250000000000e+04
-7.375925230723223649e+03 -7.214793352312779007e+02 2.005702990269640773e-02 -2.161488256223626840e-05 5.482119921875000000e+04
1.257877038926201749e+04 -1.363418967126355528e+04 1.811194420947862677e-02 5.853841043889764038e-04 5.981009179687500000e+04
3.513972477036509372e+04 -2.610001479085382380e+04 1.550794754406450808e-02 1.020078229907519455e-03 5.667579882812500000e+04
1.314896301322453110e+04 5.377188885698160448e+03 1.866089694336677679e-02 -1.206465821443685821e-04 5.267288867187500000e+04
1.263047793272385206e+04 -2.665920557547362478e+04 1.630531334437855528e-02 9.635776610360868378e-04 5.590820117187500000e+04
2.830320571746772475e+04 -1.564678775265966397e+04 1.673417056707054984e-02 7.013237512646256031e-04 5.834475390625000000e+04
2.609309649753925260e+04 1.421696238041140305e+03 1.732414530996749524e-02 1.061989766930583411e-04 4.938490429687500000e+04
4.145946579404851946e+04 -1.246299275937455241e+04 1.579592560035237084e-02 6.308906150757078671e-04 5.586176757812500000e+04
1.897209085979161682e+04 4.051110647284765946e+03 1.803645220820737291e-02 -3.117324450859522281e-05 5.276851953125000000e+04
4.345321164507843605e+03 1.127525826717687778e+04 1.859035887009714838e-02 -4.017485796709228106e-04 5.566076171875000000e+04
3.283158290235786262e+04 2.674623892133046320e+04 1.480451317185616997e-02 -6.436257137601362728e-04 5.297576953125000000e+04
8.381314094811041286e+03 7.710611328066100214e+03 1.889794419375727744e-02 -2.438162358227463384e-04 5.582468945312500000e+04
-1.662788560801796484e+04 4.109980157692888315e+04 1.466947763722179117e-02 -1.324050524822812172e-03 5.342101757812500000e+04
3.747239662960139685e+04 -1.594199546855164408e+04 1.599020872162375262e-02 7.307577867051410917e-04 5.317716992187500000e+04
1.825539479872900847e+04 -1.569461861995510390e+03 1.842371783720672673e-02 1.758591671188804184e-04 5.287640625000000000e+04
7.249093715778212754e+03 -1.769737353777166572e+04 1.765949554026753979e-02 6.853719404074523711e-04 5.030599804687500000e+04
1.076802648464164849e+04 -1.367563804676400105e+04 1.820306579709362813e-02 5.784406876497149999e-04 5.678256250000000000e+04
3.940062029662450368e+04 -2.075764370375646467e+04 1.560325197603775263e-02 8.779620498292788674e-04 5.828102734375000000e+04
5.677603261961092358e+03 -1.294237497679754233e+04 1.850245512622909760e-02 5.274412250982164546e-04 5.590475976562500000e+04
5.549331679078361049e+04 -4.270457529550890467e+04 1.355765088175053985e-02 1.453160940517980986e-03 5.348937304687500000e+04
3.378441236289396329e+04 -2.124574345248698228e+04 1.594236551840511051e-02 8.819128030652630471e-04 5.688267187500000000e+04
2.017280213098247259e+04 3.543832061086365866e+04 1.463008938599298647e-02 -9.618989003528814275e-04 4.940425195312500000e+04
2.871872457132491763e+04 5.795697412379231537e+03 1.679813901202988763e-02 -3.235709733020027758e-05 5.064356250000000000e+04
4.867108645646352670e+04 -7.129584669830072926e+03 1.527721263479470473e-02 4.811695714610288751e-04 5.524426953125000000e+04
-2.199340271569152173e+04 3.147704526781726236e+04 1.555457719543918219e-02 -1.124196318491529423e-03 5.848736914062500000e+04
-2.250908674620726742e+04 -5.625276141561839722e+02 1.779415059439212743e-02 -1.183145899166609906e-04 6.232907031250000000e+04
-6.834775178345670611e+03 1.045664219561187201e+04 1.892889041659610513e-02 -4.506755578065720276e-04 6.487461328125000000e+04
-9.045573209333831983e+03 2.752745152023429182e+04 1.622777471673042538e-02 -9.677442972348836072e-04 5.491178125000000000e+04
6.320426144854540325e+03 1.364156682630336945e+04 1.803630130125703432e-02 -4.649590584762961572e-04 6.226240429687500000e+04
-1.616855686144378524e+04 3.015383520615274756e+04 1.582752875274578280e-02 -1.068669917664520283e-03 5.869444921875000000e+04
-3.079968477827818788e+04 3.737160450834027870e+04 1.475756349178193767e-02 -1.291390476664335506e-03 6.211609179687500000e+04
-2.309637070970582499e+03 5.285516453871809790e+04 1.357195346638949071e-02 -1.487283509461643062e-03 5.925204687500000000e+04
-2.675943487023129637e+04 3.381258999430876429e+04 1.519230801860151601e-02 -1.196405508126040587e-03 6.201452539062500000e+04
-5.178169656167448557e+04 6.718801598456724605e+04 1.225912855214015586e-02 -1.924055376303981718e-03 5.952464062500000000e+04
2.336390749654043248e+03 1.016525889006598482e+04 1.892912714987871753e-02 -3.791660711352270031e-04 5.919593750000000000e+04
-1.688429145732280813e+04 2.453318257450835154e+04 1.647514087837077812e-02 -9.259461136502430533e-04 5.870776367187500000e+04
-2.788891322014513571e+04 8.402380575636070716e+03 1.716300337053540750e-02 -4.616432635449372549e-04 5.568133398437500000e+04
-2.437377486301704630e+04 1.242048794121566789e+04 1.730061887429644452e-02 -5.868800329347846926e-04 6.326761132812500000e+04
4.263352552749181086e+03 5.347161809614764024e+03 1.979433204589707562e-02 -1.877251758661704450e-04 6.495705078125000000e+04
-2.946344516234080584e+04 1.315403028886076936e+04 1.679585607791372198e-02 -6.247136650783801119e-04 6.224688671875000000e+04
2.036370859143248526e+04 -1.659186724170723392e+04 1.724348137000501768e-02 7.085971475631265863e-04 5.982759765625000000e+04
-1.351153444770416854e+03 4.860316162567127321e+03 2.026522431551374195e-02 -2.114065332387633409e-04 6.343493945312500000e+04
-1.497408484967479126e+04 6.153951097377136466e+04 1.295609661270839472e-02 -1.711526559007443739e-03 5.498077148437500000e+04
-6.424728631208090519e+03 3.189632176515942410e+04 1.568351430058707169e-02 -1.062011296425411418e-03 5.629565820312500000e+04
1.354039625324667213e+04 1.898871326285422401e+04 1.676842531854648780e-02 -5.742411402951518723e-04 6.158328125000000000e+04
-5.165380368434016418e+02 -3.203760689590590482e+04 1.558733771383070260e-02 1.022363670625907328e-03 5.781706640625000000e+04
1.515612856601762542e+04 -2.102254612071304655e+04 1.697361480747289209e-02 8.212805058783756180e-04 6.042213476562500000e+04
1.294492838717963969e+04 -3.953186959167159330e+03 1.916320189085940484e-02 2.412909487008499908e-04 5.114225781250000000e+04
2.831263665124230465e+04 -1.783822750480861578e+04 1.656896193913679968e-02 7.690318995074670906e-04 5.777598046875000000e+04
5.823449868159968901e+03 -1.324975081469777024e+03 2.039687415388180894e-02 9.657223474042642044e-05 5.463660546875000000e+04
-8.804365141824140665e+03 5.896711498573141398e+03 1.954081457359849172e-02 -2.958622041107306306e-04 5.752834570312500000e+04
1.968204164967800898e+04 2.137256283199159952e+04 1.609283911615091295e-02 -5.955440007404796607e-04 5.468528125000000000e+04
-4.767944713873022010e+03 2.334159637956693587e+03 2.050056421119730507e-02 -1.319744760318986672e-04 5.784112109375000000e+04
-2.978034974674835757e+04 3.571804111414944055e+04 1.493047595676483957e-02 -1.250227018715870022e-03 5.526160156250000000e+04
2.432570826290593322e+04 -2.131626723004578162e+04 1.651289876068393753e-02 8.615728483851507703e-04 5.503579687500000000e+04
5.107104326963253698e+03 -6.945575237111618662e+03 1.968485689095759994e-02 3.151443929823659449e-04 5.480217187500000000e+04
-5.898549174882507941e+03 -2.307465287267576059e+04 1.659688478638041836e-02 7.516332034372831105e-04 5.222526953125000000e+04
