# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
-2.253548939293047806e+04 2.242886702697368310e+04 1.627635396701559642e-02 -8.684032184398664690e-04 5.664366992187500000e+04
7.709434405539630461e+03 4.211314837074535899e+04 1.424779099327724667e-02 -1.165422165051685152e-03 5.709087109375000000e+04
-2.844428562007113578e+04 2.718349704278354693e+04 1.546710508757809764e-02 -1.007098284636274077e-03 5.064241992187500000e+04
1.108494449747063481e+04 9.776016454623348181e+03 1.858299709489211193e-02 -2.883194685346321959e-04 5.842103710937500000e+04
-1.574542203536342458e+04 3.557208714414334827e+04 1.484923325383777706e-02 -1.147986438475723757e-03 5.378865039062500000e+04
-1.192052286362380073e+04 3.919509198358884078e+03 1.951626547958851959e-02 -2.393206038126243634e-04 5.708580859375000000e+04
2.660188700122248974e+03 1.845624289575188959e+04 1.732668068105142761e-02 -6.246086410984026845e-04 5.944367773437500000e+04
-1.916390831899789191e+03 3.473814118377845443e+04 1.493706685484041084e-02 -1.052975694922796872e-03 5.064361328125000000e+04
1.572328115648524363e+04 2.469169787506111606e+04 1.576948560834899940e-02 -6.898199823420267775e-04 5.540655078125000000e+04
-9.562918945796920525e+03 3.564677732483038562e+04 1.486810536585485287e-02 -1.117550242676333596e-03 5.383188867187500000e+04
-2.559187286157972630e+04 3.930054515543559683e+04 1.444792032072711799e-02 -1.278627259191905414e-03 5.756801953125000000e+04
1.572907519581473707e+03 6.125870627292099380e+04 1.346648631377356242e-02 -1.654919574734859235e-03 5.477293164062500000e+04
-2.094219096356127557e+04 3.674521770851902693e+04 1.469715074717089891e-02 -1.199404070584903642e-03 5.716045898437500000e+04
-5.119458946608328552e+04 6.370537036060905666e+04 1.331571876170063035e-02 -1.967109851257590331e-03 5.298889257812500000e+04
1.211446817272697990e+04 2.033407559985270200e+04 1.659309381650748288e-02 -6.027423572304167667e-04 5.442602929687500000e+04
-9.534015897205385045e+03 2.994545063893937913e+04 1.550919032183877520e-02 -9.873747698702127831e-04 5.368832226562500000e+04
-1.864121986501235006e+04 1.147567553000539920e+04 1.812842724217974405e-02 -5.421621703998180664e-04 5.057723437500000000e+04
-1.555670876506884633e+04 1.626127008855303939e+04 1.757404772156185430e-02 -6.744170030947868686e-04 5.756349609375000000e+04
1.474179836197780969e+04 1.604208898818965827e+04 1.717831289243339915e-02 -4.593024879075204036e-04 6.004460351562500000e+04
-2.086583724704240376e+04 1.578405792155489326e+04 1.733743414241087008e-02 -6.827536817373888994e-04 5.764670898437500000e+04
3.429073689998056216e+04 -1.743819964606821941e+03 1.695613781748308777e-02 2.739955903638846449e-04 5.508476562500000000e+04
9.027775443791511861e+03 1.423970006555110740e+04 1.789017919952835822e-02 -4.513895272195477611e-04 5.870106445312500000e+04
-1.252708641473657372e+04 6.682999699827935547e+04 1.333920744036321861e-02 -1.861534053331211384e-03 5.065543164062500000e+04
1.759203614648651239e+02 3.965723785809847323e+04 1.448408246167469555e-02 -1.153492062591182556e-03 5.147817187500000000e+04
2.240792412982622045e+04 3.166088872328552679e+04 1.478275864999100374e-02 -8.172144865081693889e-04 5.724643750000000000e+04
1.664951821876271060e+04 -2.208168156565157187e+04 1.655040970501188771e-02 8.354067142488468250e-04 6.816079296875000000e+04
2.079790816008615002e+04 2.665738499039011003e+04 1.532525862508491050e-02 -7.021557478924355788e-04 6.196445703125000000e+04
7.058399644390290632e+03 1.286117216338692560e+04 1.827794191548103714e-02 -4.239073747514564890e-04 6.420918945312500000e+04
-6.311837221723329094e+03 -7.809041437728443270e+03 1.926050271154962704e-02 2.567829383853849627e-04 5.990837304687500000e+04
2.652573790751277556e+04 4.470779886744452961e+04 1.389901842345057405e-02 -1.112505120970123202e-03 4.883627539062500000e+04
1.762703350520909953e+04 -1.305757366952152370e+04 1.797605310406450926e-02 5.879547839387123552e-04 6.373984570312500000e+04
-1.302403408429009460e+03 3.308186260526872502e+04 1.510824360530536870e-02 -1.011178049471357730e-03 6.504841601562500000e+04
2.655321614368482551e+04 2.457883179534797455e+04 1.530425409777652450e-02 -6.046989732486937434e-04 6.351658007812500000e+04
5.646103222642683249e+03 2.071194043359320858e+03 1.997114076909110511e-02 -4.132795473076503976e-05 6.285909960937500000e+04
3.164342109102609174e+04 2.177058561403302065e+03 1.714373612196969446e-02 1.254366266349926033e-04 6.512918750000000000e+04
1.857364119418038536e+04 -6.071850297976600814e+03 1.872272947114510602e-02 3.564314485932730319e-04 6.889263281250000000e+04
-3.433762967705168558e+04 -2.541828426328056230e+04 1.489051766418907942e-02 5.705982051262395221e-04 6.373632226562500000e+04
9.771667278968521714e+03 8.533468762580463590e+03 1.890016986830416607e-02 -2.552967607808826443e-04 5.853034375000000000e+04
-9.615749001775215220e+03 1.184792867730483886e+04 1.864240853115591012e-02 -5.092912161696475440e-04 6.409436718750000000e+04
2.063044429184506589e+04 3.152725916652058731e+04 1.484379231088673104e-02 -8.263693475272902321e-04 6.456302343750000000e+04
-1.552303199516067980e+04 1.660559584931916106e+04 1.751600185081690284e-02 -6.840855522571974044e-04 5.726725976562500000e+04
2.400521377810671038e+04 -8.067412542313869608e+02 1.820379427479409951e-02 1.907977284354175180e-04 6.581893554687500000e+04
-2.823089604677348234e+03 2.499299568601446663e+04 1.622383592129707230e-02 -8.308630509996495347e-04 6.091005859375000000e+04
9.980084517976677034e+02 -6.662510034393634669e+03 1.968644939356969936e-02 2.703252604995790725e-04 6.448645507812500000e+04
1.557963002816158223e+04 7.871645703234160464e+03 1.847603858227845480e-02 -1.854161368770807297e-04 6.727574609375000000e+04
1.100459826347208582e+04 2.415467911131131041e+04 1.603178285663276956e-02 -7.119777613205460244e-04 5.731176367187500000e+04
2.864400425002794873e+04 1.410681636604815503e+04 1.635964941482724588e-02 -2.898721157734195433e-04 6.251161914062500000e+04
3.358439602359437231e+03 2.506493829563196050e+04 1.611859709642026600e-02 -7.909258965625640386e-04 6.091215625000000000e+04
-1.267032026868809953e+04 2.872083994045214786e+04 1.564839781888653636e-02 -9.758431241649854777e-04 6.498531835937500000e+04
1.449806882701979339e+04 5.067885617824173823e+04 1.376161561147446789e-02 -1.329186355383948177e-03 6.174448828125000000e+04
-8.019811107471205105e+03 2.616685802159197920e+04 1.604791681238105713e-02 -8.906207406480441506e-04 6.472918359375000000e+04
-3.827109582906018477e+04 5.312933532279756037e+04 1.365803701237006292e-02 -1.656370774442819877e-03 5.978362304687500000e+04
2.503574240151898994e+04 9.751425907913111587e+03 1.722553199082112185e-02 -1.776698621111613046e-04 6.154206250000000000e+04
3.387007094630398115e+03 1.936401780067878281e+04 1.712713436622005300e-02 -6.440372349718401354e-04 6.081587890625000000e+04
-5.722534100356656381e+03 8.936893417329735030e+02 2.004486606343338501e-02 -7.827867227489491726e-05 5.738764257812500000e+04
-2.636031076885467428e+03 5.682188851262521894e+03 1.981282203704725492e-02 -2.450837985011866649e-04 6.512319140625000000e+04
2.766131348583212821e+04 5.456199062437908651e+03 1.738930508988854873e-02 -1.269707629184319803e-05 6.784971289062500000e+04
-7.945416370521587851e+03 5.205308874903358628e+03 1.969323829948981669e-02 -2.633764583889001412e-04 6.516721289062500000e+04
4.721019835201829119e+04 -1.232980351953502577e+04 1.553507126690929253e-02 6.553259748180588528e-04 6.209048437500000000e+04
2.194834266597883106e+04 3.657010519219532853e+03 1.823304829136633554e-02 1.402118192705812836e-05 6.631089062500000000e+04
3.966193907846378579e+02 5.624846318822065950e+04 1.361964622138059182e-02 -1.540975445127050437e-03 5.729941015625000000e+04
1.309756863240228995e+04 2.907402788764404613e+04 1.530956494848644336e-02 -8.194548736316342166e-04 5.828186132812500000e+04
3.532928208003406326e+04 2.107524934206825128e+04 1.520241956888119042e-02 -4.444080404706940478e-04 6.466432031250000000e+04
4.141933791972165636e+03 4.873855587921329425e+04 1.390646252359287877e-02 -1.342223604118560759e-03 6.508251171875000000e+04
-9.595251408027243087e+03 3.494067745362862479e+04 1.493787629470212305e-02 -1.101702409838133459e-03 6.751601562500000000e+04
-2.296324205636327315e+04 1.426781964657445133e+04 1.739812343651846172e-02 -6.456519209372597358e-04 6.314621484375000000e+04
9.867946458565742432e+03 6.679032492880703649e+04 1.332073083994367475e-02 -1.745718866174117293e-03 5.114309960937500000e+04
9.762228667791250700e+02 9.023891185006757951e+03 1.927444082641546763e-02 -3.419205667179453642e-04 6.689023632812500000e+04
-1.795690792776974558e+04 5.516161402066031587e+04 1.366703629892004543e-02 -1.609994828976599613e-03 6.840873046875000000e+04
9.899788137995201396e+03 4.666413179968034092e+04 1.397127672861839774e-02 -1.259886766521544580e-03 6.669996875000000000e+04
-1.100440245504180166e+04 2.415282595943625711e+04 1.634230768874917264e-02 -8.588150096860150884e-04 6.628281640625000000e+04
1.499004040674130192e+04 2.426014289566551452e+04 1.585877706231067150e-02 -6.842752953143766076e-04 6.846112304687500000e+04
1.922002028978619137e+03 1.600988697768021302e+04 1.784614669620919816e-02 -5.605447077205931265e-04 7.268226562500000000e+04
-5.098946706592255214e+04 -3.349621956782489633e+03 1.527247793329608583e-02 -1.849222448458995121e-04 6.725688671875000000e+04
-6.880791851786177176e+03 3.061446679731326003e+04 1.542761431111754067e-02 -9.877917344930558022e-04 6.158309375000000000e+04
-2.626787376250310263e+04 3.392592913268856501e+04 1.486399456089142028e-02 -1.157852017927573718e-03 6.741329882812500000e+04
3.976930680302168184e+03 5.361218800807723164e+04 1.370253275991086678e-02 -1.458699546087926548e-03 6.794343945312500000e+04
-3.217797735093388110e+04 3.867961952773596568e+04 1.440245913600340585e-02 -1.291825309848456923e-03 6.026940234375000000e+04
7.351620273188871579e+03 2.127411313049071396e+04 1.663858057899665968e-02 -6.651104172219814712e-04 6.951159375000000000e+04
-1.947966780915945492e+04 4.706877018729386327e+04 1.401479453808701474e-02 -1.428713030942804166e-03 6.401933203125000000e+04
-1.565249105045728356e+04 1.541704854483441886e+04 1.771463197146876112e-02 -6.504034487740834600e-04 6.793308984375000000e+04
-1.071908263862227614e+03 2.995478260596471955e+04 1.548128274654333829e-02 -9.373349439175423896e-04 7.074654687500000000e+04
-5.649281864596206105e+03 4.623630352106474311e+04 1.407206369125281464e-02 -1.338275531542612107e-03 6.027316601562500000e+04
1.199027523924391971e+04 3.619051803324823413e+04 1.462827831883493912e-02 -9.985540852553934782e-04 6.593016210937500000e+04
-1.329616629761980585e+04 4.714435720620356733e+04 1.402566282072208181e-02 -1.399622780363978403e-03 6.406761132812500000e+04
-2.932519757042142737e+04 5.079727130491464050e+04 1.379687199099403558e-02 -1.561595065893905607e-03 6.850419921875000000e+04
-2.162820363504145917e+03 7.275591496563279361e+04 1.321950960197401312e-02 -1.953556849495745405e-03 6.517363085937500000e+04
-2.467648748897639234e+04 4.824159961402155022e+04 1.393355690108610129e-02 -1.480585164020722325e-03 6.803234570312500000e+04
-5.492880779791858367e+04 7.520068343079855549e+04 1.310664450877886342e-02 -2.264704430825219446e-03 6.305297460937500000e+04
8.380667558734759950e+03 3.183220863268895482e+04 1.511069646628096161e-02 -9.190740489217660283e-04 6.477243359375000000e+04
-1.326727845376829282e+04 4.144287387845639023e+04 1.437774108368615640e-02 -1.268740590294111306e-03 6.390025585937500000e+04
-2.237302564540516687e+04 2.297306414145761664e+04 1.620805439868507405e-02 -8.815254902695493239e-04 6.020321679687500000e+04
-1.929031306160812892e+04 2.775790925268282808e+04 1.566591879857125169e-02 -9.850022402732049910e-04 6.850769531250000000e+04
1.100960791801308005e+04 2.754118480408485266e+04 1.555860657247726611e-02 -7.968496651495895686e-04 7.145557812500000000e+04
-2.459923090923310519e+04 2.728052158325814526e+04 1.558220407834958951e-02 -9.954246959615784766e-04 6.860367578125000000e+04
3.055780687646447768e+04 9.755528666586837062e+03 1.666503961835031147e-02 -1.380467291703793629e-04 6.554454687500000000e+04
5.294391794155662865e+03 2.573777719771889315e+04 1.596915554848400698e-02 -7.937528022580404895e-04 6.985589843750000000e+04
-1.626124016082888193e+04 7.832747614212895860e+04 1.312530532575652276e-02 -2.159868135869276017e-03 6.028572460937500000e+04
-3.557404353449276641e+03 5.115537433065508230e+04 1.382413553105408220e-02 -1.441653941716083574e-03 6.126813867187500000e+04
1.867463436518982417e+04 4.316004558769609866e+04 1.406683479133104438e-02 -1.123028536233105536e-03 6.812406640625000000e+04
-1.373833182515302360e+04 -1.379864092270477158e+04 1.765000250885345040e-02 3.989940669015390592e-04 6.134211523437500000e+04
-2.710538271404021361e+04 -3.447256058641132404e+04 1.444757163563336819e-02 8.552833500978003359e-04 5.718658398437500000e+04
5.724840462156169451e+03 1.805226139501506987e+04 1.730198558350506607e-02 -5.900817691299585109e-04 4.671950781250000000e+04
-3.165410248078242603e+03 -3.971468146842919668e+04 1.445682939074302044e-02 1.136941206722696289e-03 6.093466210937500000e+04
-2.210407951177271025e+04 6.422071271584475653e+03 1.830896637676600672e-02 -3.852943117356395276e-04 6.213772460937500000e+04
5.753035172338170923e+03 -2.073281612014073289e+03 2.001677229467608080e-02 1.257506794214727436e-04 6.070475781250000000e+04
-1.515099668548987393e+04 -2.458599312632465444e+04 1.580729701234341242e-02 6.914627685007598834e-04 5.999324218750000000e+04
1.084964584961424043e+04 -2.447763848668309220e+04 1.629182348086270424e-02 8.658712750329393935e-04 6.222952734375000000e+04
-2.220101465623179138e+03 -3.272868756118592137e+04 1.511106147388518485e-02 9.808789208005741587e-04 6.574009570312500000e+04
-5.512649522248275025e+04 -5.209282804109120480e+04 1.341929089486208759e-02 1.131547605798742008e-03 6.081810742187500000e+04
-1.102524096988299971e+04 -1.812447710950168766e+04 1.703663216703433028e-02 5.501258455941001073e-04 5.590325000000000000e+04
-3.041391683600650504e+04 -1.481420869332360053e+04 1.613628779517568140e-02 2.982671448684246656e-04 6.122542773437500000e+04
-1.715224179551589145e+02 4.874518238863912302e+03 1.990929966599868858e-02 -1.959052860172856092e-04 6.165948046875000000e+04
-3.631957353012417298e+04 -1.006171711202726146e+04 1.609974064135707636e-02 1.090007350372519912e-04 5.469404687500000000e+04
3.212494428955719741e+03 -2.746439791667219470e+04 1.584360687287833871e-02 8.924326215455155456e-04 6.279017382812500000e+04
-2.362035917622774650e+04 -1.671802805217743753e+03 1.815996225463623395e-02 -9.748017063113290244e-05 5.819874023437500000e+04
-1.979677660815146010e+04 -3.332243124990985962e+04 1.470956400940675798e-02 8.765750306440418717e-04 6.156767968750000000e+04
-5.217979321917791822e+03 -1.878342972887467477e+04 1.717892691819684903e-02 6.143258113629631277e-04 6.426776367187500000e+04
-9.795089042088331553e+03 -2.502429488267805482e+03 1.965553954808777620e-02 2.756560864498696067e-05 5.474798046875000000e+04
7.847260760077921987e+03 -1.254717369540341133e+04 1.857358020181723579e-02 5.213417071739348974e-04 5.966003320312500000e+04
-1.744085114862585760e+04 -1.595197974041788711e+03 1.892746494142921732e-02 -6.132414716588812959e-05 5.818436718750000000e+04
-3.347043292878617649e+04 2.056654443747423102e+03 1.705437082258989823e-02 -2.811195011207506117e-04 6.202985351562500000e+04
-6.301166157326518260e+03 2.401616693242137990e+04 1.639884485558554955e-02 -8.287280288971677917e-04 5.891454492187500000e+04
-2.881725148971491944e+04 -4.993637008652492000e+02 1.755900870654932694e-02 -1.692380821421183245e-04 6.184879492187500000e+04
-5.907520312565234053e+04 2.645817001138685373e+04 1.436961315299178227e-02 -1.077937918781618877e-03 5.705584179687500000e+04
4.241555137599860245e+03 -1.690636850733273968e+04 1.774499318567922257e-02 6.297341341228048341e-04 5.877710546875000000e+04
-1.741080793781983812e+04 -7.296685963740464103e+03 1.836462019959895012e-02 1.507024822937351764e-04 5.811607031250000000e+04
-2.651956859247626926e+04 -2.576664880507695489e+04 1.518614530741508109e-02 6.364586306912744986e-04 5.486604687500000000e+04
-2.342999942443548571e+04 -2.098260312781240282e+04 1.587464272269252866e-02 5.309165912260517149e-04 6.220830273437500000e+04
6.864596369913404487e+03 -2.119630016512304064e+04 1.689630167594158294e-02 7.616150194341231392e-04 6.478418750000000000e+04
-2.873981515683107136e+04 -2.146024233731353161e+04 1.552049274654386003e-02 5.034966588323041203e-04 6.223498632812500000e+04
2.641948496539985717e+04 -3.898139362355767662e+04 1.446082714877329131e-02 1.274894232498537941e-03 5.923998242187500000e+04
